"category_id","total_behavior_count","buy_count","buy_percentage"
13742,97,4,0.00
4045,95,4,0.00
5668,347,4,0.00
1762,93,4,0.00
10600,314,4,0.00
10826,149,4,0.00
11127,103,4,0.00
13913,59,4,0.00
5538,144,4,0.00
8202,221,4,0.00
5715,109,4,0.00
807,284,4,0.00
1300,55,4,0.00
8380,58,4,0.00
1357,47,4,0.00
6418,51,4,0.00
12,129,4,0.00
6308,63,4,0.00
8327,184,4,0.00
3242,47,4,0.00
8827,62,4,0.00
855,181,4,0.00
9722,175,4,0.00
1301,94,4,0.00
6694,124,4,0.00
4535,43,4,0.00
6719,108,4,0.00
6373,53,4,0.00
5570,80,4,0.00
2076,260,4,0.00
11089,161,4,0.00
12885,58,4,0.00
5379,61,4,0.00
8495,161,4,0.00
12687,38,4,0.00
1186,18,4,0.00
5795,49,4,0.00
5845,46,4,0.00
3500,72,4,0.00
2516,29,4,0.00
5920,149,4,0.00
7844,76,4,0.00
9635,58,4,0.00
9152,66,4,0.00
10092,59,4,0.00
577,19,4,0.00
10503,195,4,0.00
443,79,4,0.00
5405,66,4,0.00
9655,40,4,0.00
13748,102,4,0.00
5212,91,4,0.00
834,83,4,0.00
6666,24,4,0.00
2102,99,4,0.00
11813,80,4,0.00
9081,87,4,0.00
5265,100,4,0.00
6225,129,4,0.00
7506,96,4,0.00
1663,45,4,0.00
343,37,4,0.00
9251,39,4,0.00
5745,103,4,0.00
9098,72,4,0.00
5628,39,4,0.00
6503,31,4,0.00
11078,67,4,0.00
12256,36,4,0.00
7683,43,3,0.00
4865,286,3,0.00
12008,120,3,0.00
7096,144,3,0.00
7413,368,3,0.00
11835,63,3,0.00
7538,157,3,0.00
13701,269,3,0.00
5913,74,3,0.00
1835,335,3,0.00
10205,25,3,0.00
3323,40,3,0.00
13018,46,3,0.00
3929,76,3,0.00
4679,175,3,0.00
13737,68,3,0.00
10547,268,3,0.00
7533,69,3,0.00
930,90,3,0.00
6453,251,3,0.00
9803,38,3,0.00
4010,96,3,0.00
3313,56,3,0.00
2933,195,3,0.00
10421,31,3,0.00
13921,53,3,0.00
10556,102,3,0.00
13644,409,3,0.00
1101,455,3,0.00
9815,253,3,0.00
11239,71,3,0.00
10680,31,3,0.00
3623,338,3,0.00
10234,468,3,0.00
7076,185,3,0.00
4350,68,3,0.00
7843,68,3,0.00
8684,42,3,0.00
1149,58,3,0.00
1253,365,3,0.00
599,318,3,0.00
5984,58,3,0.00
1602,131,3,0.00
11419,154,3,0.00
12423,96,3,0.00
3403,74,3,0.00
8361,265,3,0.00
9350,100,3,0.00
5813,49,3,0.00
1349,54,3,0.00
6929,64,3,0.00
6010,138,3,0.00
11647,96,3,0.00
8431,174,3,0.00
4388,63,3,0.00
2517,114,3,0.00
9209,56,3,0.00
687,71,3,0.00
2861,63,3,0.00
808,44,3,0.00
1412,71,3,0.00
5802,241,3,0.00
93,196,3,0.00
5031,37,3,0.00
6496,133,3,0.00
4844,164,3,0.00
7080,50,3,0.00
10044,681,3,0.00
5726,42,3,0.00
13299,219,3,0.00
6933,83,3,0.00
4327,151,3,0.00
10274,196,3,0.00
243,55,3,0.00
6479,101,3,0.00
7973,45,3,0.00
11384,69,3,0.00
8301,143,3,0.00
1664,14,3,0.00
3564,23,3,0.00
11511,22,3,0.00
12985,89,3,0.00
8991,222,3,0.00
978,47,3,0.00
4638,135,3,0.00
5739,65,3,0.00
10341,139,3,0.00
10418,159,3,0.00
4479,106,3,0.00
10282,101,3,0.00
4239,100,3,0.00
10058,26,3,0.00
80,59,3,0.00
7487,68,3,0.00
2727,64,3,0.00
8905,137,3,0.00
10564,195,3,0.00
10886,190,3,0.00
7764,144,3,0.00
3803,37,3,0.00
515,326,3,0.00
7488,36,3,0.00
6829,152,3,0.00
13198,51,3,0.00
3738,72,3,0.00
7826,46,3,0.00
4172,174,3,0.00
2178,71,3,0.00
6908,103,3,0.00
9018,54,3,0.00
11431,311,3,0.00
13265,244,3,0.00
10240,250,3,0.00
9633,76,3,0.00
4927,122,3,0.00
11597,91,3,0.00
614,136,3,0.00
6184,88,3,0.00
9609,43,3,0.00
9194,55,3,0.00
5053,129,3,0.00
10048,167,3,0.00
10328,53,3,0.00
5231,54,3,0.00
9252,125,3,0.00
2288,121,3,0.00
12524,50,3,0.00
8696,140,3,0.00
969,73,3,0.00
11300,99,3,0.00
1793,49,3,0.00
3829,214,3,0.00
10713,109,3,0.00
9211,74,3,0.00
5073,193,3,0.00
12480,163,3,0.00
11603,76,3,0.00
13369,67,3,0.00
12689,30,3,0.00
13055,100,3,0.00
3872,83,3,0.00
2051,48,3,0.00
2346,109,3,0.00
11399,71,3,0.00
3026,82,3,0.00
3435,112,3,0.00
2085,88,3,0.00
14055,31,3,0.00
1869,46,3,0.00
12105,62,3,0.00
13291,59,3,0.00
3421,78,3,0.00
7435,129,3,0.00
10073,100,3,0.00
11613,22,3,0.00
2129,132,3,0.00
11957,199,3,0.00
4017,58,3,0.00
10882,46,3,0.00
2886,116,3,0.00
10482,46,3,0.00
7116,26,3,0.00
10028,35,3,0.00
5744,62,3,0.00
11201,93,3,0.00
454,52,3,0.00
3505,40,3,0.00
8400,34,3,0.00
3174,120,3,0.00
1447,107,3,0.00
9680,65,3,0.00
2423,15,3,0.00
13910,47,3,0.00
3647,115,3,0.00
1350,41,3,0.00
10960,20,3,0.00
3430,107,3,0.00
9989,245,3,0.00
10608,24,3,0.00
5255,87,3,0.00
1993,27,3,0.00
4369,63,3,0.00
6455,97,3,0.00
8438,45,3,0.00
8852,48,3,0.00
3140,142,3,0.00
12341,47,3,0.00
10540,56,3,0.00
6161,55,3,0.00
5109,26,3,0.00
6812,26,3,0.00
12104,18,3,0.00
5098,56,3,0.00
3061,21,3,0.00
3732,101,3,0.00
11267,50,3,0.00
13585,19,3,0.00
2030,27,3,0.00
10175,60,3,0.00
10557,22,3,0.00
10237,41,3,0.00
10220,14,3,0.00
912,30,3,0.00
13005,30,3,0.00
1714,15,3,0.00
9851,15,3,0.00
2325,16,3,0.00
3035,20,3,0.00
7913,16,3,0.00
4267,28,3,0.00
3565,17,3,0.00
9721,341,3,0.00
9151,94,3,0.00
1834,151,3,0.00
970,207,3,0.00
12889,523,3,0.00
10797,214,3,0.00
8413,138,3,0.00
10935,632,3,0.00
7578,160,3,0.00
2175,712,3,0.00
4537,2323,3,0.00
4839,135,3,0.00
3667,156,3,0.00
1666,142,3,0.00
7205,730,3,0.00
1002,224,3,0.00
6534,89,3,0.00
1980,44,3,0.00
8314,30,3,0.00
8646,624,3,0.00
10052,132,3,0.00
9118,859,3,0.00
11872,355,3,0.00
1985,148,3,0.00
3382,84,3,0.00
13180,139,3,0.00
2316,63,3,0.00
11742,225,3,0.00
12107,132,3,0.00
13460,658,3,0.00
12047,362,3,0.00
9361,49,3,0.00
12458,101,3,0.00
12674,125,3,0.00
12099,167,3,0.00
2921,230,3,0.00
5647,214,3,0.00
8873,46,3,0.00
8096,104,3,0.00
5543,278,3,0.00
2269,34,3,0.00
7239,1032,3,0.00
13538,189,3,0.00
3159,175,3,0.00
12884,368,3,0.00
85,640,3,0.00
13808,74,3,0.00
10108,148,3,0.00
2739,2165,3,0.00
12538,213,3,0.00
2197,91,3,0.00
3258,45,3,0.00
2960,160,3,0.00
3619,397,3,0.00
6989,635,3,0.00
13104,210,3,0.00
4272,66,3,0.00
10245,77,3,0.00
9042,106,3,0.00
8979,259,3,0.00
11274,431,3,0.00
1238,195,3,0.00
8886,342,3,0.00
10789,133,3,0.00
13159,83,3,0.00
4768,174,3,0.00
8630,49,3,0.00
6762,96,3,0.00
3129,37,3,0.00
13361,104,3,0.00
5140,120,3,0.00
11845,104,3,0.00
11256,341,3,0.00
2899,225,3,0.00
13819,798,3,0.00
4074,288,3,0.00
6114,181,3,0.00
11536,178,3,0.00
11204,198,3,0.00
10297,218,3,0.00
4696,29,3,0.00
5491,248,3,0.00
1799,187,3,0.00
6919,48,3,0.00
5449,244,3,0.00
8811,357,3,0.00
8118,276,3,0.00
4165,76,3,0.00
1109,120,3,0.00
11947,97,3,0.00
5402,78,3,0.00
5884,109,3,0.00
7201,70,3,0.00
2024,136,3,0.00
9765,67,3,0.00
1965,157,3,0.00
13754,756,3,0.00
4288,75,3,0.00
470,1010,3,0.00
6429,96,3,0.00
5889,180,3,0.00
5729,292,3,0.00
397,239,3,0.00
12112,114,3,0.00
5856,31,3,0.00
259,175,3,0.00
10925,179,3,0.00
6660,337,3,0.00
3249,249,3,0.00
3075,112,3,0.00
1582,169,3,0.00
4000,185,3,0.00
11632,213,3,0.00
3211,451,3,0.00
10990,48,3,0.00
13939,81,3,0.00
5230,159,3,0.00
3678,95,3,0.00
12805,125,3,0.00
11888,98,3,0.00
10329,114,3,0.00
4959,28,3,0.00
5072,67,3,0.00
9952,225,3,0.00
7755,184,3,0.00
6463,32,3,0.00
4188,101,3,0.00
13394,150,3,0.00
7756,52,3,0.00
13023,254,3,0.00
8425,81,3,0.00
12056,159,3,0.00
547,991,3,0.00
7260,177,3,0.00
7148,64,3,0.00
7817,248,3,0.00
6550,526,3,0.00
1770,221,3,0.00
7963,179,3,0.00
4913,173,3,0.00
3198,135,3,0.00
12580,157,3,0.00
560,147,3,0.00
472,61,3,0.00
9438,197,3,0.00
12990,64,3,0.00
10912,439,3,0.00
3096,76,3,0.00
10446,414,3,0.00
4040,140,3,0.00
5952,105,3,0.00
3189,196,3,0.00
2370,193,3,0.00
7954,69,3,0.00
12707,46,3,0.00
11141,55,3,0.00
7384,48,3,0.00
11808,132,3,0.00
8923,236,3,0.00
13555,403,3,0.00
10134,95,3,0.00
2564,276,3,0.00
12860,86,3,0.00
12143,177,2,0.00
10654,41,2,0.00
8368,172,2,0.00
9156,12,2,0.00
13919,24,2,0.00
13514,87,2,0.00
13434,37,2,0.00
7274,59,2,0.00
6252,41,2,0.00
176,224,2,0.00
697,388,2,0.00
11985,197,2,0.00
3123,354,2,0.00
6833,46,2,0.00
6456,1011,2,0.00
6265,59,2,0.00
13988,165,2,0.00
9589,196,2,0.00
2811,201,2,0.00
1315,47,2,0.00
384,1697,2,0.00
1851,57,2,0.00
1718,220,2,0.00
3484,148,2,0.00
5249,324,2,0.00
5928,190,2,0.00
12253,176,2,0.00
2525,346,2,0.00
1163,27,2,0.00
10781,577,2,0.00
2681,56,2,0.00
3181,115,2,0.00
2103,283,2,0.00
2922,48,2,0.00
2050,270,2,0.00
2624,57,2,0.00
4621,65,2,0.00
6420,565,2,0.00
9051,199,2,0.00
2191,21,2,0.00
1870,114,2,0.00
10230,62,2,0.00
11385,490,2,0.00
13681,156,2,0.00
1501,94,2,0.00
3279,505,2,0.00
7609,244,2,0.00
7504,413,2,0.00
3031,23,2,0.00
4048,20,2,0.00
2589,127,2,0.00
12773,244,2,0.00
7663,426,2,0.00
1916,395,2,0.00
11301,471,2,0.00
6007,109,2,0.00
13861,341,2,0.00
12446,166,2,0.00
7081,132,2,0.00
11389,20,2,0.00
8378,373,2,0.00
9593,506,2,0.00
1555,61,2,0.00
4926,50,2,0.00
8343,616,2,0.00
1937,315,2,0.00
2117,71,2,0.00
201,32,2,0.00
77,275,2,0.00
6461,211,2,0.00
8528,242,2,0.00
12633,51,2,0.00
12558,312,2,0.00
10454,225,2,0.00
12173,128,2,0.00
2225,2192,2,0.00
1485,138,2,0.00
9682,86,2,0.00
3005,145,2,0.00
12483,44,2,0.00
4331,42,2,0.00
12665,31,2,0.00
10193,126,2,0.00
12319,260,2,0.00
9248,103,2,0.00
3328,434,2,0.00
1579,20,2,0.00
4985,13,2,0.00
12150,246,2,0.00
3052,392,2,0.00
8249,29,2,0.00
12981,490,2,0.00
1824,71,2,0.00
9402,41,2,0.00
8909,89,2,0.00
2569,551,2,0.00
5805,86,2,0.00
12502,23,2,0.00
13257,33,2,0.00
12528,191,2,0.00
6940,145,2,0.00
5252,40,2,0.00
8962,170,2,0.00
6120,74,2,0.00
6972,42,2,0.00
1304,468,2,0.00
3004,236,2,0.00
12971,208,2,0.00
9136,103,2,0.00
5771,312,2,0.00
12620,49,2,0.00
7094,89,2,0.00
6506,123,2,0.00
3400,86,2,0.00
11638,201,2,0.00
2657,91,2,0.00
513,25,2,0.00
3843,1183,2,0.00
12703,177,2,0.00
297,618,2,0.00
6579,128,2,0.00
11082,676,2,0.00
11308,42,2,0.00
13848,156,2,0.00
8217,150,2,0.00
1886,101,2,0.00
597,649,2,0.00
13271,29,2,0.00
10542,51,2,0.00
1344,47,2,0.00
5428,18,2,0.00
72,28,2,0.00
7174,181,2,0.00
11657,85,2,0.00
8952,22,2,0.00
8996,384,2,0.00
2852,18,2,0.00
4090,46,2,0.00
12316,573,2,0.00
429,179,2,0.00
9161,312,2,0.00
4004,97,2,0.00
8624,140,2,0.00
11889,106,2,0.00
10352,65,2,0.00
3527,130,2,0.00
9625,178,2,0.00
11382,53,2,0.00
6813,106,2,0.00
3166,49,2,0.00
9315,40,2,0.00
10080,61,2,0.00
1413,18,2,0.00
5006,396,2,0.00
6900,780,2,0.00
164,145,2,0.00
13492,133,2,0.00
8606,67,2,0.00
535,215,2,0.00
11969,22,2,0.00
772,72,2,0.00
12280,135,2,0.00
2132,153,2,0.00
9708,65,2,0.00
5266,422,2,0.00
9511,120,2,0.00
8810,90,2,0.00
2278,59,2,0.00
4860,67,2,0.00
4657,262,2,0.00
13287,106,2,0.00
4579,189,2,0.00
8311,72,2,0.00
7121,93,2,0.00
3816,22,2,0.00
7357,58,2,0.00
9218,77,2,0.00
6230,105,2,0.00
13475,67,2,0.00
8072,114,2,0.00
781,19,2,0.00
536,118,2,0.00
7325,158,2,0.00
3813,61,2,0.00
8872,123,2,0.00
10844,127,2,0.00
7700,27,2,0.00
11659,15,2,0.00
4775,403,2,0.00
3700,137,2,0.00
4118,11,2,0.00
2896,43,2,0.00
1129,281,2,0.00
4214,48,2,0.00
1377,842,2,0.00
2975,16,2,0.00
10824,43,2,0.00
4088,213,2,0.00
9223,144,2,0.00
4754,81,2,0.00
9414,48,2,0.00
10527,92,2,0.00
3300,272,2,0.00
10876,73,2,0.00
6798,217,2,0.00
7591,69,2,0.00
7781,132,2,0.00
5163,36,2,0.00
4120,72,2,0.00
10730,86,2,0.00
2128,47,2,0.00
11684,51,2,0.00
9882,179,2,0.00
12853,18,2,0.00
8807,111,2,0.00
7362,90,2,0.00
4129,146,2,0.00
11916,115,2,0.00
3428,87,2,0.00
11344,17,2,0.00
14002,245,2,0.00
1193,83,2,0.00
8885,42,2,0.00
6709,47,2,0.00
6504,150,2,0.00
10976,186,2,0.00
4393,149,2,0.00
3451,357,2,0.00
4309,89,2,0.00
11115,158,2,0.00
3180,73,2,0.00
14057,31,2,0.00
10723,15,2,0.00
11716,240,2,0.00
12202,86,2,0.00
8617,125,2,0.00
5590,122,2,0.00
13509,148,2,0.00
427,339,2,0.00
13222,145,2,0.00
14068,19,2,0.00
9842,40,2,0.00
4840,1523,2,0.00
6236,310,2,0.00
1092,71,2,0.00
10615,72,2,0.00
3693,37,2,0.00
7800,58,2,0.00
10947,54,2,0.00
12140,62,2,0.00
13356,142,2,0.00
5893,22,2,0.00
13984,29,2,0.00
12930,111,2,0.00
12031,150,2,0.00
5821,49,2,0.00
21,88,2,0.00
13292,134,2,0.00
9410,59,2,0.00
3817,213,2,0.00
3568,133,2,0.00
8268,150,2,0.00
544,90,2,0.00
6855,133,2,0.00
2047,17,2,0.00
7859,85,2,0.00
8983,46,2,0.00
13879,77,2,0.00
6409,38,2,0.00
1556,62,2,0.00
2956,37,2,0.00
11793,133,2,0.00
8741,12,2,0.00
7001,41,2,0.00
4281,25,2,0.00
6052,158,2,0.00
6422,137,2,0.00
5595,123,2,0.00
14035,118,2,0.00
3530,57,2,0.00
11118,28,2,0.00
11403,77,2,0.00
792,214,2,0.00
11214,89,2,0.00
9687,62,2,0.00
7685,76,2,0.00
2892,21,2,0.00
11220,59,2,0.00
13213,252,2,0.00
9558,96,2,0.00
4555,67,2,0.00
3836,32,2,0.00
5986,199,2,0.00
3622,89,2,0.00
3948,58,2,0.00
8350,136,2,0.00
12999,67,2,0.00
4508,38,2,0.00
6999,29,2,0.00
780,292,2,0.00
12318,242,2,0.00
10053,73,2,0.00
9206,66,2,0.00
6860,189,2,0.00
7737,353,2,0.00
5122,41,2,0.00
13473,49,2,0.00
7857,33,2,0.00
3646,45,2,0.00
12542,46,2,0.00
13470,31,2,0.00
447,156,2,0.00
11226,66,2,0.00
5101,40,2,0.00
6854,233,2,0.00
8468,68,2,0.00
2761,21,2,0.00
8702,81,2,0.00
996,174,2,0.00
8091,14,2,0.00
946,44,2,0.00
13336,181,2,0.00
2704,29,2,0.00
9108,21,2,0.00
10082,71,2,0.00
12113,95,2,0.00
12835,59,2,0.00
5214,794,2,0.00
9812,92,2,0.00
8782,84,2,0.00
1910,31,2,0.00
8385,126,2,0.00
7584,127,2,0.00
3915,72,2,0.00
9728,55,2,0.00
2671,107,2,0.00
6704,31,2,0.00
5242,206,2,0.00
582,60,2,0.00
13777,121,2,0.00
1815,79,2,0.00
3371,24,2,0.00
4256,101,2,0.00
12946,223,2,0.00
4374,56,2,0.00
7445,12,2,0.00
7604,30,2,0.00
4632,47,2,0.00
657,158,2,0.00
10750,46,2,0.00
620,89,2,0.00
9443,73,2,0.00
3143,145,2,0.00
9313,203,2,0.00
13009,49,2,0.00
9190,49,2,0.00
4569,82,2,0.00
3335,73,2,0.00
8313,227,2,0.00
13784,20,2,0.00
903,98,2,0.00
825,130,2,0.00
3254,125,2,0.00
1568,57,2,0.00
5145,284,2,0.00
11009,58,2,0.00
13804,96,2,0.00
13677,15,2,0.00
5980,42,2,0.00
7361,89,2,0.00
13416,194,2,0.00
13223,85,2,0.00
1618,47,2,0.00
3782,18,2,0.00
8772,71,2,0.00
3664,14,2,0.00
3777,73,2,0.00
11346,72,2,0.00
8392,47,2,0.00
10853,29,2,0.00
9080,89,2,0.00
2239,16,2,0.00
5183,88,2,0.00
11624,63,2,0.00
9542,78,2,0.00
4360,26,2,0.00
2052,52,2,0.00
8683,61,2,0.00
10153,18,2,0.00
5710,13,2,0.00
8050,177,2,0.00
3606,40,2,0.00
6296,155,2,0.00
2688,101,2,0.00
12075,23,2,0.00
6243,84,2,0.00
13128,41,2,0.00
3068,40,2,0.00
4200,13,2,0.00
5146,142,2,0.00
10563,29,2,0.00
540,60,2,0.00
12525,38,2,0.00
6969,66,2,0.00
3362,25,2,0.00
1120,126,2,0.00
14015,43,2,0.00
6077,75,2,0.00
7872,72,2,0.00
11882,90,2,0.00
11474,68,2,0.00
5677,118,2,0.00
3756,101,2,0.00
3391,94,2,0.00
10396,142,2,0.00
1371,17,2,0.00
5626,22,2,0.00
13685,66,2,0.00
10150,17,2,0.00
8615,82,2,0.00
8084,153,2,0.00
9685,43,2,0.00
6788,55,2,0.00
4786,33,2,0.00
5817,154,2,0.00
12478,32,2,0.00
9621,26,2,0.00
11345,67,2,0.00
9800,19,2,0.00
11045,53,2,0.00
1175,47,2,0.00
2147,211,2,0.00
2159,119,2,0.00
10565,100,2,0.00
10830,34,2,0.00
13030,41,2,0.00
1180,34,2,0.00
2308,33,2,0.00
7015,81,2,0.00
12684,26,2,0.00
10855,29,2,0.00
13797,96,2,0.00
604,43,2,0.00
5943,60,2,0.00
1961,96,2,0.00
9549,37,2,0.00
6348,101,2,0.00
11966,104,2,0.00
13888,13,2,0.00
11886,71,2,0.00
6667,65,2,0.00
4554,117,2,0.00
8711,107,2,0.00
8834,23,2,0.00
3170,107,2,0.00
1194,27,2,0.00
13295,119,2,0.00
11502,77,2,0.00
7242,154,2,0.00
2384,50,2,0.00
7136,68,2,0.00
5343,26,2,0.00
4397,92,2,0.00
2247,29,2,0.00
5836,64,2,0.00
11527,24,2,0.00
1818,43,2,0.00
1099,35,2,0.00
8761,45,2,0.00
336,37,2,0.00
11765,59,2,0.00
7821,36,2,0.00
13179,103,2,0.00
10485,22,2,0.00
9340,147,2,0.00
6610,120,2,0.00
13817,45,2,0.00
6760,39,2,0.00
6019,69,2,0.00
13655,62,2,0.00
2323,35,2,0.00
4728,94,2,0.00
944,66,2,0.00
9582,34,2,0.00
5814,61,2,0.00
8550,33,2,0.00
8517,154,2,0.00
6021,64,2,0.00
12859,106,2,0.00
13961,76,2,0.00
7009,99,2,0.00
10016,46,2,0.00
5957,17,2,0.00
4591,25,2,0.00
13418,36,2,0.00
13946,18,2,0.00
8500,29,2,0.00
13889,20,2,0.00
2087,62,2,0.00
4916,32,2,0.00
12269,15,2,0.00
2670,16,2,0.00
9318,46,2,0.00
3958,16,2,0.00
13954,60,2,0.00
4271,33,2,0.00
572,18,2,0.00
2093,26,2,0.00
7307,118,2,0.00
2747,70,2,0.00
11741,28,2,0.00
11109,28,2,0.00
11681,35,2,0.00
5198,64,2,0.00
897,58,2,0.00
8005,56,2,0.00
5254,107,2,0.00
2755,13,2,0.00
1252,33,2,0.00
1243,17,2,0.00
3901,32,2,0.00
3221,13,2,0.00
4475,53,2,0.00
8837,42,2,0.00
7051,21,2,0.00
46,63,2,0.00
12492,17,2,0.00
5792,45,2,0.00
3460,24,2,0.00
9282,29,2,0.00
8589,10,2,0.00
1551,28,2,0.00
9804,33,2,0.00
13637,64,2,0.00
12675,151,2,0.00
686,169,2,0.00
11689,69,2,0.00
13964,22,2,0.00
12698,60,2,0.00
5432,22,2,0.00
11422,50,2,0.00
255,38,2,0.00
8123,41,2,0.00
3823,32,2,0.00
9935,24,2,0.00
3804,10,2,0.00
12567,52,2,0.00
1353,96,2,0.00
6483,38,2,0.00
8524,18,2,0.00
1419,11,2,0.00
3610,14,2,0.00
12066,41,2,0.00
4596,15,2,0.00
172,52,2,0.00
13649,17,2,0.00
1512,69,2,0.00
139,23,2,0.00
11722,10,2,0.00
9121,9,2,0.00
9703,9,2,0.00
12642,16,2,0.00
6841,37,2,0.00
11786,18,2,0.00
97,49,2,0.00
13648,25,2,0.00
5903,31,2,0.00
8882,28,2,0.00
5008,9,2,0.00
13375,117,2,0.00
3981,34,2,0.00
12210,37,2,0.00
1689,20,2,0.00
7306,35,2,0.00
6421,32,2,0.00
6470,28,2,0.00
1908,10,2,0.00
13122,10,2,0.00
5062,17,2,0.00
1731,55,2,0.00
12400,14,2,0.00
11073,32,2,0.00
9560,13,2,0.00
1498,17,2,0.00
13279,31,2,0.00
10899,25,2,0.00
12846,12,2,0.00
3459,13,2,0.00
13781,20,2,0.00
5936,12,2,0.00
7127,31,2,0.00
8917,32,2,0.00
4888,28,2,0.00
2940,9,2,0.00
9217,41,2,0.00
7892,17,2,0.00
11006,9,2,0.00
5126,10,2,0.00
13044,8,2,0.00
7790,11,2,0.00
12077,6,2,0.00
2496,10,2,0.00
2763,22,1,0.00
1343,7,1,0.00
9326,18,1,0.00
13493,18,1,0.00
6352,5,1,0.00
10045,57,1,0.00
7115,8,1,0.00
1832,66,1,0.00
10551,15,1,0.00
3864,37,1,0.00
12857,14,1,0.00
7238,13,1,0.00
1062,24,1,0.00
11591,6,1,0.00
9378,37,1,0.00
742,13,1,0.00
6206,17,1,0.00
13642,28,1,0.00
5202,10,1,0.00
7479,29,1,0.00
11484,15,1,0.00
11933,68,1,0.00
3749,10,1,0.00
4223,6,1,0.00
8653,21,1,0.00
6511,29,1,0.00
9691,20,1,0.00
5035,9,1,0.00
4500,39,1,0.00
8035,51,1,0.00
9982,50,1,0.00
7518,25,1,0.00
5218,34,1,0.00
13105,29,1,0.00
4035,66,1,0.00
669,53,1,0.00
7615,22,1,0.00
127,25,1,0.00
4493,16,1,0.00
11931,24,1,0.00
13950,7,1,0.00
8339,40,1,0.00
13464,17,1,0.00
1220,8,1,0.00
11596,12,1,0.00
10601,7,1,0.00
206,18,1,0.00
11825,61,1,0.00
9170,50,1,0.00
10201,26,1,0.00
12628,39,1,0.00
7224,50,1,0.00
12279,25,1,0.00
2279,26,1,0.00
1757,20,1,0.00
12792,6,1,0.00
8134,3,1,0.00
3021,147,1,0.00
13403,26,1,0.00
9507,30,1,0.00
1114,42,1,0.00
13953,18,1,0.00
10755,6,1,0.00
6149,19,1,0.00
4408,24,1,0.00
10937,13,1,0.00
962,42,1,0.00
11336,3,1,0.00
9910,13,1,0.00
8418,19,1,0.00
12890,37,1,0.00
4121,16,1,0.00
140,54,1,0.00
4107,13,1,0.00
9946,19,1,0.00
9467,11,1,0.00
59,13,1,0.00
2134,12,1,0.00
7388,14,1,0.00
8245,5,1,0.00
6224,38,1,0.00
6193,7,1,0.00
12507,47,1,0.00
5910,22,1,0.00
8799,3,1,0.00
11271,27,1,0.00
685,41,1,0.00
2309,29,1,0.00
10861,16,1,0.00
3098,32,1,0.00
5032,35,1,0.00
11112,18,1,0.00
5851,9,1,0.00
1254,70,1,0.00
6708,15,1,0.00
6926,14,1,0.00
2809,26,1,0.00
4384,21,1,0.00
1925,41,1,0.00
2821,10,1,0.00
7187,14,1,0.00
10757,34,1,0.00
11918,23,1,0.00
3037,5,1,0.00
11000,30,1,0.00
13669,28,1,0.00
13684,10,1,0.00
602,11,1,0.00
12496,13,1,0.00
12933,7,1,0.00
8719,13,1,0.00
12255,9,1,0.00
2984,35,1,0.00
7456,7,1,0.00
291,29,1,0.00
1531,13,1,0.00
2340,9,1,0.00
12896,10,1,0.00
9009,17,1,0.00
4160,57,1,0.00
6881,45,1,0.00
3447,11,1,0.00
9085,84,1,0.00
9770,16,1,0.00
4417,27,1,0.00
10859,9,1,0.00
11989,38,1,0.00
12232,4,1,0.00
6037,37,1,0.00
11252,10,1,0.00
11434,79,1,0.00
1085,17,1,0.00
516,44,1,0.00
12471,15,1,0.00
8039,4,1,0.00
13795,35,1,0.00
7493,9,1,0.00
12978,25,1,0.00
6883,34,1,0.00
465,5,1,0.00
13758,2,1,0.00
8208,18,1,0.00
8032,16,1,0.00
10115,19,1,0.00
10252,9,1,0.00
3345,31,1,0.00
2063,18,1,0.00
11801,25,1,0.00
8934,13,1,0.00
11203,23,1,0.00
2847,20,1,0.00
3374,5,1,0.00
245,20,1,0.00
9424,38,1,0.00
6330,15,1,0.00
13208,15,1,0.00
10438,6,1,0.00
8101,9,1,0.00
3013,17,1,0.00
3842,5,1,0.00
1921,10,1,0.00
11620,5,1,0.00
83,28,1,0.00
1495,49,1,0.00
13020,5,1,0.00
3553,5,1,0.00
2888,43,1,0.00
4633,7,1,0.00
4259,30,1,0.00
5768,25,1,0.00
12071,3,1,0.00
11192,15,1,0.00
14016,12,1,0.00
791,57,1,0.00
2382,24,1,0.00
3556,6,1,0.00
331,7,1,0.00
3311,15,1,0.00
8706,23,1,0.00
7722,17,1,0.00
10769,14,1,0.00
2088,9,1,0.00
2518,31,1,0.00
5609,3,1,0.00
2157,21,1,0.00
7439,8,1,0.00
10321,7,1,0.00
11194,20,1,0.00
4108,14,1,0.00
937,7,1,0.00
12733,22,1,0.00
11174,13,1,0.00
10813,16,1,0.00
14075,22,1,0.00
8360,8,1,0.00
2745,19,1,0.00
1065,25,1,0.00
1354,54,1,0.00
12523,8,1,0.00
3474,19,1,0.00
9336,15,1,0.00
6098,5,1,0.00
3633,24,1,0.00
11655,24,1,0.00
3963,13,1,0.00
6501,8,1,0.00
6810,65,1,0.00
11725,24,1,0.00
4527,2,1,0.00
1614,2,1,0.00
4589,112,1,0.00
6280,8,1,0.00
11449,16,1,0.00
4046,16,1,0.00
7589,6,1,0.00
7912,3,1,0.00
1513,50,1,0.00
7332,20,1,0.00
5341,17,1,0.00
2043,20,1,0.00
13206,5,1,0.00
7861,11,1,0.00
6029,10,1,0.00
12895,4,1,0.00
8165,27,1,0.00
7734,33,1,0.00
2192,43,1,0.00
5287,14,1,0.00
2368,21,1,0.00
111,12,1,0.00
6384,21,1,0.00
581,34,1,0.00
