category_id,total_behavior_count,buy_count,buy_percentage
1762,180,4,0.0
10823,255,4,0.0
10771,94,4,0.0
10789,250,4,0.0
6463,62,4,0.0
6471,712,4,0.0
8639,1735,4,0.0
2819,95,4,0.0
8560,1350,4,0.0
2851,172,4,0.0
8539,221,4,0.0
8546,781,4,0.0
519,610,4,0.0
527,84,4,0.0
12996,2237,4,0.0
5392,67,4,0.0
2102,177,4,0.0
2120,150,4,0.0
6922,213,4,0.0
3921,1976,4,0.0
4479,208,4,0.0
5402,151,4,0.0
12885,133,4,0.0
5405,137,4,0.0
4472,89,4,0.0
577,35,4,0.0
7577,98,4,0.0
7578,303,4,0.0
8658,119,4,0.0
8690,66,4,0.0
6295,3802,4,0.0
10947,98,4,0.0
1663,82,4,0.0
1666,290,4,0.0
6373,105,4,0.0
3947,530,4,0.0
10927,183,4,0.0
7591,144,4,0.0
3318,689,4,0.0
8615,160,4,0.0
591,453,4,0.0
12801,199,4,0.0
12802,645,4,0.0
12805,277,4,0.0
12814,171,4,0.0
5478,182,4,0.0
4433,45,4,0.0
2750,225,4,0.0
10092,113,4,0.0
10028,74,4,0.0
2167,50,4,0.0
10043,759,4,0.0
1582,332,4,0.0
1601,1200,4,0.0
11078,135,4,0.0
11089,314,4,0.0
8710,859,4,0.0
7536,916,4,0.0
7573,1152,4,0.0
12738,279,4,0.0
12678,125,4,0.0
12687,88,4,0.0
12701,102,4,0.0
12711,703,4,0.0
5538,284,4,0.0
7008,752,4,0.0
9839,246,4,0.0
11112,42,4,0.0
11127,225,4,0.0
10091,229,4,0.0
12659,365,4,0.0
730,978,4,0.0
5570,174,4,0.0
7504,761,4,0.0
7506,201,4,0.0
8754,109,4,0.0
8760,297,4,0.0
4074,504,4,0.0
11290,882,4,0.0
11295,332,4,0.0
4038,55,4,0.0
4045,194,4,0.0
6225,251,4,0.0
9913,460,4,0.0
6975,686,4,0.0
12402,260,4,0.0
807,564,4,0.0
819,900,4,0.0
834,177,4,0.0
8938,83,4,0.0
8886,782,4,0.0
8904,152,4,0.0
3632,118,4,0.0
2278,123,4,0.0
9722,389,4,0.0
1505,296,4,0.0
11340,1174,4,0.0
6082,1033,4,0.0
8826,299,4,0.0
8827,126,4,0.0
855,437,4,0.0
12363,58,4,0.0
5611,498,4,0.0
5622,1069,4,0.0
5628,92,4,0.0
4339,193,4,0.0
885,214,4,0.0
9655,84,4,0.0
11399,142,4,0.0
1452,114,4,0.0
2240,40,4,0.0
7411,134,4,0.0
2662,179,4,0.0
12256,63,4,0.0
12197,665,4,0.0
12201,727,4,0.0
5668,698,4,0.0
12143,366,4,0.0
12157,555,4,0.0
12112,231,4,0.0
970,427,4,0.0
5715,204,4,0.0
7309,122,4,0.0
9098,139,4,0.0
5951,3277,4,0.0
1357,84,4,0.0
4101,258,4,0.0
11447,280,4,0.0
11465,278,4,0.0
2306,137,4,0.0
9635,119,4,0.0
9137,86,4,0.0
7383,6689,4,0.0
9042,247,4,0.0
9081,199,4,0.0
12037,583,4,0.0
997,1133,4,0.0
5729,574,4,0.0
12003,182,4,0.0
12018,1205,4,0.0
5745,271,4,0.0
5763,537,4,0.0
9251,62,4,0.0
9189,191,4,0.0
2564,458,4,0.0
9611,719,4,0.0
7104,427,4,0.0
3558,765,4,0.0
3579,106,4,0.0
1301,200,4,0.0
1313,488,4,0.0
11566,406,4,0.0
11579,214,4,0.0
1334,292,4,0.0
3500,149,4,0.0
11872,626,4,0.0
4234,177,4,0.0
5816,38,4,0.0
9337,826,4,0.0
9438,382,4,0.0
9462,88,4,0.0
2424,47,4,0.0
5901,353,4,0.0
5920,259,4,0.0
4164,337,4,0.0
2516,46,4,0.0
11813,148,4,0.0
5835,25,4,0.0
5845,115,4,0.0
11770,367,4,0.0
1166,2270,4,0.0
11731,500,4,0.0
1186,48,4,0.0
11699,317,4,0.0
1213,1205,4,0.0
2414,783,4,0.0
67,1221,4,0.0
13866,338,4,0.0
13883,1074,4,0.0
85,1130,4,0.0
8121,207,4,0.0
7904,146,4,0.0
4868,46,4,0.0
13923,220,4,0.0
13961,143,4,0.0
66,225,4,0.0
1961,200,3,0.0
4839,257,3,0.0
13754,1544,3,0.0
172,105,3,0.0
5031,62,3,0.0
4679,375,3,0.0
3026,144,3,0.0
6579,250,3,0.0
3829,359,3,0.0
10482,90,3,0.0
10485,44,3,0.0
3803,63,3,0.0
3813,128,3,0.0
10418,334,3,0.0
10421,52,3,0.0
10446,787,3,0.0
5856,70,3,0.0
11742,396,3,0.0
5884,283,3,0.0
5889,365,3,0.0
4188,217,3,0.0
11647,202,3,0.0
1238,423,3,0.0
2370,407,3,0.0
7201,140,3,0.0
7205,1556,3,0.0
14015,82,3,0.0
80,113,3,0.0
93,409,3,0.0
13910,86,3,0.0
4913,341,3,0.0
4927,264,3,0.0
4165,138,3,0.0
5928,354,3,0.0
11613,42,3,0.0
2346,230,3,0.0
9609,96,3,0.0
9361,98,3,0.0
7239,1639,3,0.0
7242,294,3,0.0
7260,365,3,0.0
3505,90,3,0.0
2517,216,3,0.0
9313,363,3,0.0
11808,266,3,0.0
11835,124,3,0.0
11845,211,3,0.0
1149,136,3,0.0
9211,152,3,0.0
1092,154,3,0.0
1101,876,3,0.0
1109,248,3,0.0
11888,197,3,0.0
1120,279,3,0.0
5802,426,3,0.0
4239,183,3,0.0
5813,104,3,0.0
2496,27,3,0.0
9350,207,3,0.0
2423,29,3,0.0
1253,758,3,0.0
11624,126,3,0.0
11632,431,3,0.0
5913,162,3,0.0
5739,121,3,0.0
5744,139,3,0.0
12008,253,3,0.0
11957,392,3,0.0
1065,37,3,0.0
11947,194,3,0.0
9252,250,3,0.0
9194,78,3,0.0
9209,126,3,0.0
7096,339,3,0.0
3564,65,3,0.0
3565,29,3,0.0
7116,47,3,0.0
1349,126,3,0.0
11603,156,3,0.0
5943,104,3,0.0
11527,37,3,0.0
11536,334,3,0.0
1350,87,3,0.0
11511,41,3,0.0
2316,135,3,0.0
9633,158,3,0.0
9651,64,3,0.0
9151,198,3,0.0
9018,100,3,0.0
12047,705,3,0.0
12056,297,3,0.0
12099,347,3,0.0
12104,27,3,0.0
5726,102,3,0.0
4267,52,3,0.0
4272,141,3,0.0
8909,174,3,0.0
8923,463,3,0.0
930,176,3,0.0
5647,430,3,0.0
4327,286,3,0.0
12150,516,3,0.0
12173,251,3,0.0
12105,131,3,0.0
12107,274,3,0.0
969,147,3,0.0
978,105,3,0.0
4288,169,3,0.0
12031,291,3,0.0
9118,1654,3,0.0
5952,260,3,0.0
5984,129,3,0.0
7076,313,3,0.0
7080,102,3,0.0
7094,165,3,0.0
1412,192,3,0.0
1447,239,3,0.0
11431,701,3,0.0
6010,295,3,0.0
6037,68,3,0.0
11344,32,3,0.0
9804,68,3,0.0
9815,537,3,0.0
7413,721,3,0.0
3421,150,3,0.0
3430,216,3,0.0
3435,212,3,0.0
8905,277,3,0.0
3623,750,3,0.0
9765,135,3,0.0
2288,211,3,0.0
9803,67,3,0.0
9680,124,3,0.0
9721,688,3,0.0
11384,122,3,0.0
6114,335,3,0.0
7435,242,3,0.0
8811,671,3,0.0
12341,93,3,0.0
4350,140,3,0.0
912,53,3,0.0
8979,502,3,0.0
8991,449,3,0.0
2325,29,3,0.0
11256,707,3,0.0
9989,465,3,0.0
2175,1250,3,0.0
2197,187,3,0.0
6989,1422,3,0.0
2727,137,3,0.0
12524,100,3,0.0
12538,433,3,0.0
4369,113,3,0.0
12423,185,3,0.0
12458,211,3,0.0
808,79,3,0.0
8872,233,3,0.0
8873,91,3,0.0
2269,85,3,0.0
3619,848,3,0.0
4010,205,3,0.0
4017,95,3,0.0
11141,123,3,0.0
2129,314,3,0.0
5543,540,3,0.0
12674,243,3,0.0
12580,306,3,0.0
4388,116,3,0.0
12480,304,3,0.0
8852,107,3,0.0
7487,129,3,0.0
7488,59,3,0.0
3382,182,3,0.0
6161,100,3,0.0
6184,223,3,0.0
11239,147,3,0.0
9952,502,3,0.0
1602,247,3,0.0
8696,280,3,0.0
2761,44,3,0.0
7538,237,3,0.0
7575,29,3,0.0
12689,63,3,0.0
12707,97,3,0.0
4417,32,3,0.0
3647,220,3,0.0
9851,33,3,0.0
11267,106,3,0.0
11274,943,3,0.0
11201,180,3,0.0
11204,415,3,0.0
4000,381,3,0.0
10912,860,3,0.0
10925,368,3,0.0
10935,1295,3,0.0
10205,49,3,0.0
10134,192,3,0.0
3323,72,3,0.0
12860,172,3,0.0
614,259,3,0.0
5491,483,3,0.0
2739,4155,3,0.0
10108,251,3,0.0
6929,123,3,0.0
6933,151,3,0.0
3667,350,3,0.0
10044,1385,3,0.0
10048,318,3,0.0
1714,26,3,0.0
10876,146,3,0.0
10882,87,3,0.0
10886,339,3,0.0
3929,167,3,0.0
6422,263,3,0.0
12884,689,3,0.0
12889,984,3,0.0
547,2024,3,0.0
560,285,3,0.0
5449,462,3,0.0
8684,92,3,0.0
10990,113,3,0.0
10960,24,3,0.0
10976,359,3,0.0
1664,21,3,0.0
10713,267,3,0.0
10237,81,3,0.0
10240,511,3,0.0
2052,98,3,0.0
8630,103,3,0.0
8646,1155,3,0.0
3313,106,3,0.0
12985,176,3,0.0
12990,134,3,0.0
515,629,3,0.0
6908,203,3,0.0
3678,201,3,0.0
6919,102,3,0.0
10052,249,3,0.0
10058,54,3,0.0
10073,206,3,0.0
13104,431,3,0.0
13159,178,3,0.0
5255,186,3,0.0
4537,4440,3,0.0
454,84,3,0.0
13055,213,3,0.0
470,1970,3,0.0
472,123,3,0.0
13005,49,3,0.0
13018,110,3,0.0
13023,510,3,0.0
6429,205,3,0.0
1770,438,3,0.0
6453,496,3,0.0
6455,193,3,0.0
6456,1920,3,0.0
6812,67,3,0.0
6833,87,3,0.0
2085,186,3,0.0
1793,101,3,0.0
1799,327,3,0.0
6479,208,3,0.0
3872,167,3,0.0
2861,121,3,0.0
2886,229,3,0.0
2899,442,3,0.0
7683,76,3,0.0
8413,263,3,0.0
2921,461,3,0.0
2933,392,3,0.0
5230,284,3,0.0
5231,95,3,0.0
1835,667,3,0.0
6534,165,3,0.0
3842,14,3,0.0
1869,71,3,0.0
2030,56,3,0.0
8400,55,3,0.0
7755,369,3,0.0
7756,103,3,0.0
3249,502,3,0.0
3258,97,3,0.0
13265,494,3,0.0
13291,124,3,0.0
13299,463,3,0.0
13198,107,3,0.0
397,437,3,0.0
10245,155,3,0.0
13460,1325,3,0.0
5098,112,3,0.0
5109,53,3,0.0
4621,124,3,0.0
13361,212,3,0.0
13369,132,3,0.0
13375,271,3,0.0
13394,294,3,0.0
5140,227,3,0.0
5183,167,3,0.0
8425,155,3,0.0
8431,293,3,0.0
8438,111,3,0.0
8361,510,3,0.0
6496,261,3,0.0
10680,60,3,0.0
3732,206,3,0.0
3738,170,3,0.0
10220,34,3,0.0
10234,836,3,0.0
1886,196,3,0.0
10608,35,3,0.0
10540,108,3,0.0
10547,556,3,0.0
10551,33,3,0.0
10556,206,3,0.0
10557,37,3,0.0
8301,263,3,0.0
8314,60,3,0.0
2960,302,3,0.0
7790,16,3,0.0
7826,112,3,0.0
10328,116,3,0.0
10341,270,3,0.0
1980,90,3,0.0
3189,398,3,0.0
3198,264,3,0.0
243,109,3,0.0
13644,812,3,0.0
13538,327,3,0.0
13555,877,3,0.0
13585,49,3,0.0
259,331,3,0.0
5072,140,3,0.0
5073,383,3,0.0
4638,297,3,0.0
7764,298,3,0.0
6762,215,3,0.0
3159,392,3,0.0
3174,236,3,0.0
8072,213,3,0.0
3061,34,3,0.0
3075,253,3,0.0
13808,134,3,0.0
13819,1547,3,0.0
4696,48,3,0.0
13737,136,3,0.0
1985,316,3,0.0
1993,53,3,0.0
10274,357,3,0.0
10282,216,3,0.0
10297,389,3,0.0
2024,276,3,0.0
6660,660,3,0.0
4959,69,3,0.0
3031,45,3,0.0
3035,38,3,0.0
8118,548,3,0.0
4844,366,3,0.0
4865,540,3,0.0
13921,114,3,0.0
13939,151,3,0.0
3096,132,3,0.0
7963,307,3,0.0
7913,24,3,0.0
3129,59,3,0.0
3140,234,3,0.0
7954,129,3,0.0
14055,63,3,0.0
4768,334,3,0.0
3428,191,2,0.0
46,124,2,0.0
14068,35,2,0.0
14066,202,2,0.0
14057,64,2,0.0
21,159,2,0.0
13964,47,2,0.0
13954,129,2,0.0
4775,727,2,0.0
13946,33,2,0.0
13919,58,2,0.0
3371,57,2,0.0
7584,261,2,0.0
3362,52,2,0.0
3460,44,2,0.0
3459,27,2,0.0
3451,678,2,0.0
97,80,2,0.0
4860,135,2,0.0
4840,2696,2,0.0
13889,37,2,0.0
13888,20,2,0.0
13879,144,2,0.0
13861,650,2,0.0
13848,268,2,0.0
7362,171,2,0.0
7361,176,2,0.0
7357,124,2,0.0
7325,337,2,0.0
7609,460,2,0.0
7604,55,2,0.0
3335,149,2,0.0
3328,915,2,0.0
4888,51,2,0.0
4754,152,2,0.0
13817,92,2,0.0
139,48,2,0.0
13804,177,2,0.0
13797,200,2,0.0
3300,563,2,0.0
3484,300,2,0.0
7307,232,2,0.0
7663,678,2,0.0
7737,739,2,0.0
7722,38,2,0.0
7306,69,2,0.0
3527,253,2,0.0
3279,871,2,0.0
7700,53,2,0.0
7685,156,2,0.0
13784,48,2,0.0
13781,29,2,0.0
176,450,2,0.0
4916,60,2,0.0
164,269,2,0.0
201,67,2,0.0
3221,33,2,0.0
7274,115,2,0.0
7821,87,2,0.0
7800,118,2,0.0
7781,287,2,0.0
3254,210,2,0.0
3236,284,2,0.0
7892,37,2,0.0
7881,94,2,0.0
7857,83,2,0.0
3181,263,2,0.0
3180,160,2,0.0
13685,146,2,0.0
13681,338,2,0.0
13677,31,2,0.0
4926,109,2,0.0
13655,118,2,0.0
13649,34,2,0.0
3123,768,2,0.0
3530,123,2,0.0
3143,299,2,0.0
3170,219,2,0.0
3166,109,2,0.0
8050,339,2,0.0
8047,230,2,0.0
7174,303,2,0.0
8011,100,2,0.0
8005,108,2,0.0
13637,125,2,0.0
4728,183,2,0.0
255,97,2,0.0
7136,151,2,0.0
8091,32,2,0.0
3068,101,2,0.0
8084,293,2,0.0
7127,55,2,0.0
7121,183,2,0.0
3568,305,2,0.0
8123,71,2,0.0
3052,835,2,0.0
8217,271,2,0.0
4985,32,2,0.0
13514,175,2,0.0
13509,289,2,0.0
13492,244,2,0.0
13475,121,2,0.0
13473,90,2,0.0
13648,59,2,0.0
3606,86,2,0.0
8165,64,2,0.0
8268,287,2,0.0
8249,56,2,0.0
3590,91,2,0.0
7081,282,2,0.0
2975,37,2,0.0
2956,82,2,0.0
8313,499,2,0.0
8311,164,2,0.0
7051,44,2,0.0
3622,164,2,0.0
3618,126,2,0.0
3610,23,2,0.0
3005,289,2,0.0
3004,433,2,0.0
8392,93,2,0.0
5008,16,2,0.0
5006,792,2,0.0
299,13,2,0.0
297,1239,2,0.0
13434,65,2,0.0
2940,16,2,0.0
7015,153,2,0.0
3646,85,2,0.0
8385,251,2,0.0
8378,784,2,0.0
8368,354,2,0.0
8350,248,2,0.0
8343,1137,2,0.0
13416,359,2,0.0
4657,492,2,0.0
336,76,2,0.0
13470,57,2,0.0
7009,179,2,0.0
7001,83,2,0.0
6999,51,2,0.0
8418,37,2,0.0
2922,95,2,0.0
2896,92,2,0.0
2892,39,2,0.0
6972,90,2,0.0
6969,142,2,0.0
3664,20,2,0.0
8468,160,2,0.0
13336,396,2,0.0
384,3154,2,0.0
5062,32,2,0.0
13295,232,2,0.0
13292,288,2,0.0
13287,205,2,0.0
13418,67,2,0.0
8550,58,2,0.0
6940,265,2,0.0
8528,472,2,0.0
8524,30,2,0.0
8517,276,2,0.0
8500,63,2,0.0
13279,66,2,0.0
13271,72,2,0.0
13257,61,2,0.0
13223,218,2,0.0
13222,290,2,0.0
13213,439,2,0.0
8624,297,2,0.0
8617,244,2,0.0
8608,208,2,0.0
8606,120,2,0.0
2852,29,2,0.0
3700,300,2,0.0
3693,91,2,0.0
8589,20,2,0.0
6900,1410,2,0.0
2811,412,2,0.0
5126,24,2,0.0
5122,74,2,0.0
5101,75,2,0.0
13179,199,2,0.0
8741,23,2,0.0
8711,221,2,0.0
8702,160,2,0.0
8683,112,2,0.0
2755,31,2,0.0
2747,140,2,0.0
2736,333,2,0.0
6860,383,2,0.0
6855,292,2,0.0
6854,438,2,0.0
6841,60,2,0.0
8782,199,2,0.0
8772,160,2,0.0
8761,68,2,0.0
8843,20,2,0.0
427,693,2,0.0
13155,37,2,0.0
5146,275,2,0.0
5145,576,2,0.0
4632,79,2,0.0
13128,99,2,0.0
13122,17,2,0.0
2704,47,2,0.0
6813,238,2,0.0
8837,93,2,0.0
8834,46,2,0.0
8810,178,2,0.0
8807,249,2,0.0
449,313,2,0.0
447,330,2,0.0
5163,71,2,0.0
13044,20,2,0.0
13030,78,2,0.0
429,377,2,0.0
8917,67,2,0.0
6798,432,2,0.0
2688,200,2,0.0
8885,76,2,0.0
8882,55,2,0.0
8962,322,2,0.0
8952,45,2,0.0
6788,102,2,0.0
6760,78,2,0.0
2681,106,2,0.0
2677,56,2,0.0
2671,202,2,0.0
2670,33,2,0.0
9080,174,2,0.0
5198,149,2,0.0
4596,26,2,0.0
4591,44,2,0.0
13009,111,2,0.0
12999,140,2,0.0
9051,422,2,0.0
3756,212,2,0.0
8996,685,2,0.0
2657,179,2,0.0
8983,99,2,0.0
2589,278,2,0.0
9136,181,2,0.0
9121,16,2,0.0
6709,109,2,0.0
9108,38,2,0.0
2637,200,2,0.0
2624,112,2,0.0
514,293,2,0.0
513,37,2,0.0
12981,846,2,0.0
12971,384,2,0.0
4555,133,2,0.0
4554,228,2,0.0
12946,475,2,0.0
9161,635,2,0.0
6704,70,2,0.0
6688,28,2,0.0
9156,18,2,0.0
12930,227,2,0.0
12929,51,2,0.0
544,166,2,0.0
540,107,2,0.0
5242,442,2,0.0
4579,402,2,0.0
4569,187,2,0.0
536,215,2,0.0
535,396,2,0.0
2569,1023,2,0.0
6667,117,2,0.0
3782,31,2,0.0
3777,141,2,0.0
9190,113,2,0.0
3810,51,2,0.0
3804,23,2,0.0
9248,224,2,0.0
9223,312,2,0.0
9218,152,2,0.0
9217,86,2,0.0
9206,144,2,0.0
5266,829,2,0.0
5254,198,2,0.0
5252,88,2,0.0
5249,771,2,0.0
12895,5,2,0.0
12859,217,2,0.0
12853,36,2,0.0
582,121,2,0.0
9340,296,2,0.0
9318,92,2,0.0
9315,71,2,0.0
9282,59,2,0.0
2525,753,2,0.0
572,29,2,0.0
12846,28,2,0.0
12835,134,2,0.0
620,169,2,0.0
604,84,2,0.0
9443,157,2,0.0
9414,91,2,0.0
9410,102,2,0.0
6610,225,2,0.0
3836,69,2,0.0
3823,66,2,0.0
9402,71,2,0.0
9511,251,2,0.0
3817,442,2,0.0
3816,44,2,0.0
9558,174,2,0.0
597,1223,2,0.0
12773,542,2,0.0
2384,102,2,0.0
9549,65,2,0.0
9542,165,2,0.0
3843,2383,2,0.0
6506,214,2,0.0
6504,300,2,0.0
9593,965,2,0.0
9589,324,2,0.0
9582,65,2,0.0
9560,31,2,0.0
9687,143,2,0.0
9685,91,2,0.0
9682,190,2,0.0
2323,58,2,0.0
9625,351,2,0.0
9621,57,2,0.0
657,298,2,0.0
4508,81,2,0.0
5343,49,2,0.0
12703,330,2,0.0
12698,129,2,0.0
6483,69,2,0.0
6470,67,2,0.0
3915,128,2,0.0
3901,64,2,0.0
2308,69,2,0.0
9728,134,2,0.0
9708,139,2,0.0
9703,16,2,0.0
2239,27,2,0.0
12675,316,2,0.0
697,812,2,0.0
686,348,2,0.0
4527,4,2,0.0
12665,55,2,0.0
12642,23,2,0.0
3896,27,2,0.0
6461,443,2,0.0
9842,82,2,0.0
9812,198,2,0.0
9800,41,2,0.0
2211,273,2,0.0
9935,61,2,0.0
6421,70,2,0.0
6420,1199,2,0.0
9882,354,2,0.0
2247,50,2,0.0
12620,92,2,0.0
12567,95,2,0.0
12684,52,2,0.0
2191,38,2,0.0
6409,73,2,0.0
3958,44,2,0.0
3948,103,2,0.0
10016,99,2,0.0
2225,3991,2,0.0
10082,174,2,0.0
10080,103,2,0.0
10053,137,2,0.0
2159,243,2,0.0
12542,100,2,0.0
12633,112,2,0.0
2103,581,2,0.0
6348,204,2,0.0
2147,429,2,0.0
2132,335,2,0.0
2087,108,2,0.0
10193,259,2,0.0
10181,361,2,0.0
3981,50,2,0.0
10153,56,2,0.0
10150,45,2,0.0
2128,101,2,0.0
2047,46,2,0.0
6296,261,2,0.0
10230,114,2,0.0
2093,44,2,0.0
781,33,2,0.0
780,542,2,0.0
5432,46,2,0.0
5428,37,2,0.0
5412,166,2,0.0
772,143,2,0.0
12528,306,2,0.0
12525,73,2,0.0
12558,687,2,0.0
6265,128,2,0.0
6252,89,2,0.0
10396,278,2,0.0
10352,121,2,0.0
1910,82,2,0.0
1908,15,2,0.0
6243,165,2,0.0
4004,200,2,0.0
6236,678,2,0.0
1937,582,2,0.0
10454,438,2,0.0
12502,53,2,0.0
12492,39,2,0.0
4475,109,2,0.0
12483,98,2,0.0
12478,76,2,0.0
12473,16,2,0.0
792,412,2,0.0
10565,207,2,0.0
10563,60,2,0.0
10542,103,2,0.0
6230,220,2,0.0
10527,180,2,0.0
1916,758,2,0.0
5458,132,2,0.0
12446,310,2,0.0
12400,29,2,0.0
830,116,2,0.0
10615,145,2,0.0
1870,252,2,0.0
10730,155,2,0.0
10723,32,2,0.0
1818,89,2,0.0
1815,171,2,0.0
10654,82,2,0.0
1851,117,2,0.0
10781,1164,2,0.0
4048,45,2,0.0
6135,38,2,0.0
10750,89,2,0.0
12319,551,2,0.0
12318,427,2,0.0
12316,1053,2,0.0
12280,276,2,0.0
10855,71,2,0.0
10853,60,2,0.0
6123,30,2,0.0
6120,137,2,0.0
10844,247,2,0.0
10830,62,2,0.0
10824,88,2,0.0
10899,43,2,0.0
6098,10,2,0.0
6077,145,2,0.0
1731,111,2,0.0
1718,473,2,0.0
12253,315,2,0.0
903,238,2,0.0
897,109,2,0.0
825,223,2,0.0
4090,97,2,0.0
4088,410,2,0.0
1689,34,2,0.0
11073,63,2,0.0
11059,8,2,0.0
11045,118,2,0.0
6052,337,2,0.0
6021,133,2,0.0
11009,120,2,0.0
11006,19,2,0.0
12202,165,2,0.0
946,100,2,0.0
944,125,2,0.0
12140,118,2,0.0
12113,178,2,0.0
12269,34,2,0.0
1618,91,2,0.0
6019,142,2,0.0
6007,171,2,0.0
4120,144,2,0.0
4118,25,2,0.0
11082,1354,2,0.0
11174,25,2,0.0
5986,389,2,0.0
5980,76,2,0.0
4129,262,2,0.0
11146,107,2,0.0
11118,92,2,0.0
11115,362,2,0.0
11109,66,2,0.0
1568,110,2,0.0
996,334,2,0.0
12077,14,2,0.0
12075,46,2,0.0
4397,193,2,0.0
4393,321,2,0.0
12066,73,2,0.0
12210,100,2,0.0
1556,152,2,0.0
11220,119,2,0.0
11214,173,2,0.0
5595,214,2,0.0
5590,248,2,0.0
4374,99,2,0.0
11985,396,2,0.0
11969,58,2,0.0
5957,40,2,0.0
5936,32,2,0.0
11226,124,2,0.0
1579,39,2,0.0
5909,45,2,0.0
5903,89,2,0.0
1512,150,2,0.0
11301,923,2,0.0
1555,147,2,0.0
1551,56,2,0.0
11346,141,2,0.0
11345,139,2,0.0
5893,40,2,0.0
1501,193,2,0.0
1498,39,2,0.0
1497,11,2,0.0
1485,286,2,0.0
1099,91,2,0.0
5626,42,2,0.0
11916,254,2,0.0
1129,561,2,0.0
11422,99,2,0.0
11403,171,2,0.0
4214,103,2,0.0
4200,34,2,0.0
11389,38,2,0.0
11385,981,2,0.0
11382,106,2,0.0
11889,245,2,0.0
11886,152,2,0.0
11882,169,2,0.0
4360,65,2,0.0
11859,38,2,0.0
11966,211,2,0.0
11474,149,2,0.0
11454,523,2,0.0
5836,119,2,0.0
5821,101,2,0.0
5817,307,2,0.0
11446,58,2,0.0
5805,179,2,0.0
5792,93,2,0.0
1377,1540,2,0.0
11502,153,2,0.0
1419,31,2,0.0
1413,37,2,0.0
5677,237,2,0.0
4331,98,2,0.0
1344,93,2,0.0
4256,195,2,0.0
1371,31,2,0.0
1353,201,2,0.0
1243,40,2,0.0
11681,85,2,0.0
11659,23,2,0.0
11657,149,2,0.0
5771,585,2,0.0
11638,428,2,0.0
1315,92,2,0.0
1304,829,2,0.0
1193,164,2,0.0
11786,50,2,0.0
1175,74,2,0.0
1163,72,2,0.0
5710,32,2,0.0
4309,187,2,0.0
11765,121,2,0.0
11741,60,2,0.0
1194,66,2,0.0
1180,72,2,0.0
5732,482,2,0.0
4281,46,2,0.0
4271,63,2,0.0
11722,14,2,0.0
11716,426,2,0.0
11684,114,2,0.0
1252,57,2,0.0
11793,267,2,0.0
14035,266,2,0.0
14016,28,2,0.0
14002,454,2,0.0
13988,279,2,0.0
13984,53,2,0.0
4786,55,2,0.0
77,544,2,0.0
72,52,2,0.0
7511,392,2,0.0
3400,151,2,0.0
3391,209,2,0.0
7456,17,2,0.0
7445,20,2,0.0
4821,44,1,0.0
4819,116,1,0.0
4769,40,1,0.0
4763,74,1,0.0
13943,146,1,0.0
7589,14,1,0.0
3363,386,1,0.0
7367,155,1,0.0
3461,31,1,0.0
3447,22,1,0.0
3345,68,1,0.0
3343,613,1,0.0
7543,92,1,0.0
7518,47,1,0.0
3374,12,1,0.0
7615,44,1,0.0
11784,277,1,0.0
11780,47,1,0.0
11773,160,1,0.0
11769,33,1,0.0
11767,16,1,0.0
11836,135,1,0.0
11735,5,1,0.0
5716,37,1,0.0
11725,39,1,0.0
11709,64,1,0.0
1220,13,1,0.0
1271,55,1,0.0
1254,108,1,0.0
14005,68,1,0.0
13999,49,1,0.0
13998,14,1,0.0
11580,92,1,0.0
11557,31,1,0.0
11553,317,1,0.0
1365,116,1,0.0
1356,503,1,0.0
1354,135,1,0.0
11655,41,1,0.0
4244,305,1,0.0
5768,51,1,0.0
5764,28,1,0.0
5762,41,1,0.0
11654,77,1,0.0
1279,147,1,0.0
1273,9,1,0.0
5705,75,1,0.0
4299,12,1,0.0
11825,124,1,0.0
5688,90,1,0.0
5678,700,1,0.0
4324,15,1,0.0
4323,255,1,0.0
4316,85,1,0.0
11818,146,1,0.0
11811,142,1,0.0
11806,97,1,0.0
11801,44,1,0.0
1119,72,1,0.0
1343,19,1,0.0
4259,63,1,0.0
4251,228,1,0.0
11596,19,1,0.0
11591,8,1,0.0
1430,97,1,0.0
1429,39,1,0.0
11541,46,1,0.0
11532,306,1,0.0
11522,117,1,0.0
4240,106,1,0.0
4225,111,1,0.0
4223,15,1,0.0
5794,274,1,0.0
1389,23,1,0.0
11484,28,1,0.0
1420,184,1,0.0
11620,7,1,0.0
11832,1024,1,0.0
11828,6,1,0.0
11826,314,1,0.0
1114,89,1,0.0
11897,44,1,0.0
11880,31,1,0.0
4356,129,1,0.0
11867,11,1,0.0
11849,21,1,0.0
1140,163,1,0.0
1139,71,1,0.0
11844,2,1,0.0
11480,209,1,0.0
11457,42,1,0.0
11449,38,1,0.0
5851,13,1,0.0
5819,48,1,0.0
11434,144,1,0.0
1431,120,1,0.0
11940,32,1,0.0
11935,48,1,0.0
11933,135,1,0.0
11931,59,1,0.0
11918,51,1,0.0
12064,11,1,0.0
11413,101,1,0.0
5862,122,1,0.0
5859,54,1,0.0
5857,312,1,0.0
4212,148,1,0.0
11387,77,1,0.0
1467,64,1,0.0
11364,409,1,0.0
1405,35,1,0.0
1117,79,1,0.0
11360,134,1,0.0
5868,10,1,0.0
11337,4,1,0.0
11336,4,1,0.0
1507,35,1,0.0
1495,83,1,0.0
1489,98,1,0.0
11328,8,1,0.0
11321,138,1,0.0
11428,121,1,0.0
11964,50,1,0.0
11960,91,1,0.0
5641,37,1,0.0
